product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_score,customers,weekday,weekend,holiday,month,year,s,volume,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3,lag_price
bed_3,bed_bath_table,01-05-2018,5,225.6165793653674,15.2,45.12,54,342,2,1350.59,3.2,67,14,4,0,5,2018,6.0269,4650,48.36,4.0,16.12,65.11,4.9,13.0,38.49,4.4,14.68,45.86
hb_7,health_beauty,01-01-2018,5,171.79193519568253,6.25,34.36,55,371,2,237.96,4.4,109,12,6,0,1,2018,5.9218,3416,37.42,4.2,6.69,43.38,4.4,5.42,31.91,4.3,6.31,33.29
hb_8,health_beauty,01-11-2017,17,430.66795562964523,7.12,25.33,43,147,5,230.1,4.3,195,11,2,1,11,2017,23.2956,3549,25.86,4.5,6.92,32.74,4.9,7.76,23.42,3.2,6.98,26.31
hb_2,health_beauty,01-11-2017,23,893.3774675530141,5.55,38.84,32,489,5,61.8,3.8,195,22,5,1,11,2017,17.4879,3981,40.23,3.7,5.01,51.52,4.5,6.6,32.65,3.6,5.39,38.24
bed_1,bed_bath_table,01-06-2018,2,104.06648834242935,12.69,52.03,33,197,1,924.65,4.2,132,12,5,0,6,2018,5.9686,3812,55.99,4.1,12.49,67.76,4.8,11.14,41.71,4.2,13.07,51.61
bed_5,bed_bath_table,01-09-2018,4,171.32944143721915,10.12,42.83,44,338,5,849.63,3.8,176,16,6,0,9,2018,9.1724,3535,44.99,3.8,9.1,55.9,4.9,11.51,32.73,4.1,9.44,41.21
hb_8,health_beauty,01-09-2018,4,126.88350265275055,5.35,31.72,26,469,4,66.9,5.0,91,11,7,0,9,2018,8.5867,3640,34.44,3.8,4.87,40.8,4.2,4.36,25.94,3.6,5.67,31.22
hb_3,health_beauty,01-01-2017,6,181.60561924213897,6.24,30.27,21,233,5,161.05,5.0,159,23,8,0,1,2017,5.0694,3604,30.32,4.8,5.74,41.54,4.7,5.85,28.15,3.0,6.12,29.46
bed_4,bed_bath_table,01-04-2018,1,46.86653044228827,12.61,46.87,44,391,2,1282.64,4.1,137,22,7,0,4,2018,6.6882,3527,49.94,3.9,12.4,51.56,4.4,14.51,35.69,4.4,12.6,46.07
hb_8,health_beauty,01-12-2018,10,386.02086381462857,5.43,38.6,30,475,3,76.7,3.1,53,9,10,1,12,2018,18.204,4000,35.21,4.9,5.09,48.62,4.8,5.53,32.61,3.1,5.93,37.63
bed_9,bed_bath_table,01-09-2017,5,192.20250144614107,13.58,38.44,22,138,1,1331.57,3.8,11,18,4,0,9,2017,10.3861,4725,41.16,4.1,13.7,42.49,4.2,14.62,30.84,3.3,13.07,38.45
comp_3,computers_accessories,01-04-2017,2,791.5753865909818,31.66,395.79,20,211,5,4185.76,4.9,126,16,2,0,4,2017,5.6121,4265,401.55,4.9,30.73,481.11,4.0,27.6,338.28,3.6,34.5,381.59
comp_8,computers_accessories,01-11-2018,16,2295.568251998029,28.23,143.47,21,103,5,4054.06,4.9,151,18,2,1,11,2018,18.4259,3034,150.38,4.9,30.42,177.64,4.6,31.71,125.9,3.1,27.3,140.8
comp_9,computers_accessories,01-12-2018,10,2423.831093882562,26.92,242.38,38,108,5,3542.58,3.6,188,18,4,1,12,2018,18.8212,3219,233.86,4.5,27.46,305.32,4.7,25.44,213.65,4.2,25.33,241.63
bed_4,bed_bath_table,01-09-2017,1,39.00793238663096,15.66,39.01,32,417,5,1261.13,3.6,74,16,6,0,9,2017,9.7871,4628,35.96,3.6,16.0,56.7,4.2,14.95,29.98,3.1,14.55,38.22
hb_7,health_beauty,01-02-2018,3,111.97436382176838,5.63,37.32,49,389,2,72.44,4.1,188,12,6,0,2,2018,7.1538,4400,33.64,4.8,5.69,48.4,4.5,4.94,30.55,3.2,6.1,36.68
bed_2,bed_bath_table,01-11-2017,20,1359.8236584283884,9.69,67.99,45,294,4,746.5,3.9,151,20,2,1,11,2017,20.9743,4304,65.8,3.8,10.16,100.68,4.9,9.4,57.63,3.5,10.59,67.62
bed_2,bed_bath_table,01-12-2017,13,618.5724170222385,13.2,47.58,51,322,3,886.86,3.7,154,8,10,1,12,2017,23.1181,4882,51.48,4.7,14.36,63.17,4.6,14.47,40.56,4.2,14.11,47.08
bed_10,bed_bath_table,01-04-2017,3,150.28144068551094,7.18,50.09,50,238,1,361.52,3.6,29,13,10,0,4,2017,7.4989,4154,51.83,4.6,7.15,64.13,4.2,8.52,42.57,4.1,7.83,49.73
comp_6,computers_accessories,01-01-2017,1,459.1820864740077,19.52,459.18,21,206,5,2900.4,3.1,46,17,3,0,1,2017,8.1271,3612,460.33,5.0,18.51,583.5,4.7,22.16,378.92,3.8,18.16,469.66
bed_10,bed_bath_table,01-10-2017,1,66.56252946736876,14.68,66.56,44,446,5,1020.3,3.2,94,17,4,0,10,2017,7.3915,4618,70.15,4.0,15.61,99.19,4.6,14.06,54.23,3.7,15.72,65.5
comp_9,computers_accessories,01-12-2017,11,1487.7914962974426,39.38,135.25,42,127,1,4478.6,4.3,121,12,3,1,12,2017,19.3035,3697,139.0,3.8,37.11,173.77,4.0,36.58,110.66,3.8,42.2,137.51
comp_6,computers_accessories,01-10-2018,1,481.2480457576551,20.37,481.25,21,424,3,2741.59,3.6,125,20,5,0,10,2018,6.8123,3728,491.8,4.3,20.63,622.26,4.6,17.65,410.39,3.6,20.85,503.86
comp_3,computers_accessories,01-07-2018,4,1876.1660113503326,34.71,469.04,57,438,4,3910.52,3.4,31,24,6,0,7,2018,9.6668,4634,481.34,4.7,32.53,590.6,4.1,33.82,384.24,4.0,34.27,458.57
bed_2,bed_bath_table,01-12-2017,18,852.30210187098,12.15,47.35,37,178,4,969.81,3.7,192,25,4,1,12,2017,18.2788,4514,51.45,4.9,10.97,69.56,4.6,13.32,37.9,3.7,11.14,49.59
hb_2,health_beauty,01-06-2018,2,56.85117465914068,6.07,28.43,25,102,3,179.5,4.0,123,16,6,0,6,2018,5.5243,3209,26.93,4.7,5.54,36.86,4.6,5.15,24.57,3.1,5.53,29.38
bed_7,bed_bath_table,01-02-2017,1,32.2575682206146,8.2,32.26,48,385,5,441.57,4.2,141,18,3,0,2,2017,7.952,3053,31.86,4.4,7.92,46.37,4.3,6.91,24.27,3.6,7.54,33.12
bed_10,bed_bath_table,01-06-2017,4,314.0148913333414,14.62,78.5,58,266,4,1459.53,4.8,13,14,8,0,6,2017,6.9964,3794,84.24,3.6,14.58,105.22,4.9,15.26,65.96,3.8,13.89,77.27
bed_10,bed_bath_table,01-12-2017,13,753.4917856494978,12.14,57.96,53,186,4,1322.46,4.4,53,9,6,1,12,2017,24.6369,3616,58.13,4.9,12.32,66.07,4.1,12.54,40.76,4.1,11.91,60.16
hb_2,health_beauty,01-08-2017,4,147.9098701947043,6.86,36.98,30,322,3,212.17,3.9,117,14,9,0,8,2017,6.4126,4602,37.89,3.8,7.02,45.34,4.0,6.39,31.3,3.7,6.38,38.77
bed_4,bed_bath_table,01-06-2018,1,36.51765650216328,7.85,36.52,60,353,5,550.92,3.9,167,11,9,0,6,2018,8.9579,3219,34.35,4.7,8.45,51.4,4.1,7.97,28.67,4.4,7.67,37.72
bed_7,bed_bath_table,01-05-2017,4,307.07889793355974,9.44,76.77,41,417,4,460.43,3.4,94,19,7,0,5,2017,7.5438,3881,80.63,4.7,9.89,113.35,4.1,9.02,64.13,3.4,9.07,80.48
comp_5,computers_accessories,01-10-2017,3,1161.2113893521994,28.68,387.07,40,408,2,3571.11,4.5,132,15,4,0,10,2017,8.0417,4975,405.52,4.1,29.3,479.08,4.4,31.46,340.69,3.3,26.15,379.33
hb_8,health_beauty,01-06-2018,4,60.162406263121426,6.43,15.04,56,500,2,168.58,3.8,93,17,6,0,6,2018,9.0832,4672,14.6,4.3,5.8,19.25,4.7,6.85,12.16,3.1,6.26,15.76
hb_10,health_beauty,01-06-2017,5,125.29181076977625,5.84,25.06,32,403,5,155.18,4.7,56,22,2,0,6,2017,10.5846,4951,27.11,4.2,5.34,33.66,4.5,5.65,22.23,4.3,5.49,25.88
comp_8,computers_accessories,01-08-2017,3,365.5323638561629,25.97,121.84,38,454,1,3230.75,4.6,114,20,4,0,8,2017,8.2858,4297,127.59,4.2,24.55,152.46,4.2,24.23,101.02,4.4,25.15,127.79
hb_3,health_beauty,01-04-2018,1,15.374917548704527,6.47,15.37,47,293,1,171.31,3.6,124,24,9,0,4,2018,11.886,4192,16.58,3.8,5.88,19.87,4.0,7.18,13.94,3.2,6.43,15.54
hb_9,health_beauty,01-09-2018,3,32.43959871026098,6.48,10.81,22,284,5,157.09,4.8,162,25,3,0,9,2018,11.2531,3223,11.43,4.0,6.63,13.0,4.9,7.68,9.89,3.8,6.42,10.57
bed_3,bed_bath_table,01-11-2018,16,594.2514435782939,13.37,37.14,59,122,5,1450.65,3.9,175,25,8,1,11,2018,19.0497,4980,37.73,4.3,12.73,45.05,4.3,11.16,28.07,3.5,14.62,38.79
hb_1,health_beauty,01-07-2017,1,27.12561808836285,6.31,27.13,26,232,2,133.72,4.1,140,21,10,0,7,2017,11.6386,4188,29.35,3.5,6.01,32.58,4.4,6.8,25.0,4.1,6.94,26.55
comp_8,computers_accessories,01-10-2017,3,939.9882574315261,31.72,313.33,43,300,4,3152.88,4.0,183,23,10,0,10,2017,10.9732,3308,310.37,5.0,32.43,381.3,4.4,35.17,281.29,3.3,30.99,308.53
hb_2,health_beauty,01-01-2018,2,66.90678955572358,6.19,33.45,38,312,1,157.95,3.5,39,9,7,0,1,2018,7.3945,3638,33.35,3.5,6.37,45.46,4.5,6.05,29.66,4.5,6.28,34.67
hb_9,health_beauty,01-08-2017,1,27.07619389388283,5.59,27.08,50,278,4,84.86,4.7,34,19,9,0,8,2017,7.6043,3653,29.07,3.9,6.11,35.65,5.0,5.03,24.58,3.5,6.03,28.34
bed_2,bed_bath_table,01-05-2017,1,46.049852282044895,10.77,46.05,21,275,1,832.13,3.7,183,10,5,0,5,2017,10.1553,4056,46.29,4.0,10.75,63.32,4.3,9.44,34.75,3.5,11.79,45.64
bed_6,bed_bath_table,01-09-2017,2,117.65449899511401,9.44,58.83,55,318,4,833.66,4.2,69,17,4,0,9,2017,10.0119,3381,64.51,4.6,8.89,70.4,4.8,7.66,49.19,4.3,9.36,57.17
comp_7,computers_accessories,01-11-2018,15,7219.8430054942355,14.9,481.32,21,477,5,1535.11,3.5,60,19,8,1,11,2018,21.2023,3796,460.75,3.8,14.63,587.17,4.7,13.22,401.8,3.6,14.57,504.26
bed_4,bed_bath_table,01-12-2017,15,1050.1031870640568,18.43,70.01,37,485,1,1445.6,4.7,157,8,10,1,12,2017,17.6679,3382,66.39,4.0,19.12,78.91,4.3,15.19,53.44,4.1,16.62,69.37
hb_8,health_beauty,01-06-2017,5,154.00663077782787,6.07,30.8,27,234,4,132.34,4.8,145,25,7,0,6,2017,7.0574,4222,32.44,3.7,6.37,38.83,4.6,5.52,28.39,3.7,5.86,31.05
hb_10,health_beauty,01-10-2018,2,54.15829906473212,7.05,27.08,27,278,3,272.25,3.6,127,24,4,0,10,2018,6.63,4666,27.79,3.9,7.0,35.3,4.1,8.25,21.87,4.3,7.34,26.01
comp_10,computers_accessories,01-12-2018,16,6770.926899897721,34.92,423.18,57,143,2,4103.51,4.1,90,8,5,1,12,2018,23.3432,3625,434.51,3.6,35.89,512.64,4.1,34.01,365.8,3.4,35.24,407.67
bed_3,bed_bath_table,01-03-2018,2,139.50115369284703,14.32,69.75,52,298,4,1129.97,4.7,162,9,8,0,3,2018,11.1399,3866,65.05,4.7,14.68,79.64,4.1,12.1,50.86,3.1,13.63,67.21
bed_9,bed_bath_table,01-08-2017,2,98.50580557189616,10.02,49.25,30,350,3,612.06,3.7,45,10,7,0,8,2017,9.9725,4724,53.62,5.0,9.54,66.2,4.3,11.74,42.7,3.0,10.41,50.36
hb_6,health_beauty,01-10-2017,4,156.93271727661704,6.86,39.23,20,348,2,259.09,3.1,59,17,10,0,10,2017,9.5242,4035,42.97,4.0,7.31,47.59,4.7,6.75,36.22,3.1,6.76,39.11
comp_8,computers_accessories,01-08-2018,3,1069.3033242985912,44.18,356.43,46,463,4,4714.22,4.4,135,10,3,0,8,2018,11.808,4157,349.72,3.9,42.55,446.45,4.1,46.93,287.5,3.1,45.04,369.61
bed_1,bed_bath_table,01-04-2018,4,209.80755207399233,15.61,52.45,37,215,5,1369.0,3.4,83,10,9,0,4,2018,10.7488,4158,52.02,3.7,16.9,59.31,4.8,17.24,43.75,3.1,16.69,52.13
comp_10,computers_accessories,01-08-2017,1,318.5905444101506,17.52,318.59,27,237,5,2369.58,4.2,103,22,2,0,8,2017,6.3061,4556,305.57,4.8,15.83,406.41,4.0,18.03,273.43,4.2,16.92,313.8
comp_7,computers_accessories,01-08-2017,3,629.0554669489763,24.06,209.69,26,476,2,3385.39,3.3,86,6,9,0,8,2017,9.0653,3538,199.76,4.5,25.79,267.04,5.0,25.3,180.87,3.3,22.16,216.25
hb_2,health_beauty,01-02-2018,4,114.19420252164639,6.91,28.55,35,207,5,194.69,3.1,186,16,8,0,2,2018,5.3935,3339,30.16,4.4,6.45,38.27,4.7,6.01,26.41,3.4,6.9,29.73
comp_4,computers_accessories,01-03-2017,2,315.3920168944828,20.55,157.7,23,391,3,1846.86,4.2,146,13,10,0,3,2017,6.0263,3344,161.78,4.6,19.76,197.13,4.4,19.77,140.54,4.5,19.69,154.46
hb_5,health_beauty,01-12-2018,9,242.4404019483868,6.32,26.94,56,236,5,138.64,3.3,183,8,4,1,12,2018,23.9582,4971,25.6,5.0,6.26,37.26,4.9,6.77,22.62,3.5,5.93,26.41
hb_3,health_beauty,01-01-2018,2,28.632077980599785,5.4,14.32,28,227,2,73.25,3.3,192,15,5,0,1,2018,5.9897,4559,13.18,4.9,5.75,18.39,4.4,5.74,13.16,3.8,5.59,14.58
comp_3,computers_accessories,01-07-2018,7,1445.083831904464,26.86,206.44,56,423,3,3514.94,4.6,170,18,8,0,7,2018,8.9865,3925,196.92,3.7,28.36,257.13,4.9,25.6,183.55,3.9,26.48,205.16
bed_7,bed_bath_table,01-11-2017,18,1225.9166584052919,8.59,68.11,52,483,3,672.45,3.5,187,16,9,1,11,2017,23.7474,4946,74.05,4.9,8.82,100.55,4.7,7.75,50.06,4.1,7.78,67.26
hb_2,health_beauty,01-06-2017,2,28.765793932479212,6.97,14.38,49,425,3,206.69,3.5,26,22,8,0,6,2017,7.8364,3446,15.31,4.7,7.67,17.94,4.2,6.32,12.91,4.0,7.62,14.98
hb_5,health_beauty,01-04-2018,1,33.85330847580174,6.12,33.85,40,245,3,175.72,4.6,150,23,4,0,4,2018,6.1461,4159,31.39,4.1,5.61,47.24,4.3,7.3,31.98,3.9,6.01,32.72
hb_1,health_beauty,01-06-2017,7,242.37829194525708,7.02,34.63,26,420,4,296.54,4.3,14,8,4,0,6,2017,5.8426,3903,33.11,3.6,6.82,42.04,4.5,8.41,27.99,3.7,7.46,34.39
hb_4,health_beauty,01-01-2018,2,55.7248880972065,6.27,27.86,28,432,3,249.1,4.7,50,13,3,0,1,2018,9.4101,4340,30.02,3.9,5.9,35.72,4.7,5.82,24.82,3.8,5.84,29.14
hb_6,health_beauty,01-05-2017,1,35.9136886889501,7.09,35.91,30,126,4,262.9,3.9,170,14,5,0,5,2017,5.0603,3879,35.24,4.3,6.39,48.57,4.4,7.7,29.51,3.7,7.41,34.95
comp_1,computers_accessories,01-02-2017,4,1341.4899847255238,36.64,335.37,33,344,1,4252.57,3.4,43,23,5,0,2,2017,10.8096,4063,325.67,4.4,35.6,410.39,5.0,36.35,289.36,3.7,37.12,349.35
comp_1,computers_accessories,01-08-2017,3,841.3560837574098,46.03,280.45,41,161,4,4203.27,4.1,187,9,9,0,8,2017,6.3462,3145,286.59,4.4,46.42,352.98,4.1,43.74,238.17,3.1,47.16,278.96
bed_2,bed_bath_table,01-07-2017,2,82.04704809993699,17.24,41.02,26,260,3,1233.58,4.3,86,9,8,0,7,2017,9.973,4584,38.27,3.9,17.54,51.79,4.1,20.45,36.32,3.3,17.75,39.98
bed_2,bed_bath_table,01-11-2017,13,894.9338887061828,16.54,68.84,53,388,1,1161.07,3.8,166,25,4,1,11,2017,15.7863,3901,71.23,4.6,17.15,92.65,4.2,14.81,60.48,3.4,16.25,67.01
hb_3,health_beauty,01-12-2017,17,618.4904589716697,5.31,36.38,46,415,4,54.91,3.3,65,7,3,1,12,2017,15.0709,3286,39.77,4.7,5.44,46.14,4.0,5.58,30.95,3.5,5.18,37.36
bed_6,bed_bath_table,01-10-2018,5,250.08915670995765,12.64,50.02,47,261,2,1273.12,4.6,73,13,3,0,10,2018,8.3871,3508,54.49,4.8,12.11,63.15,5.0,10.37,42.73,3.2,12.74,50.4
comp_1,computers_accessories,01-10-2018,4,427.1506069047463,32.61,106.79,39,205,5,3580.6,3.9,165,21,5,0,10,2018,5.0981,4531,111.7,4.2,29.82,128.62,4.7,32.65,86.96,4.1,32.51,103.04
hb_4,health_beauty,01-05-2017,1,15.171590863154986,6.72,15.17,51,297,1,212.06,3.5,71,20,3,0,5,2017,11.7364,4081,16.3,4.7,7.15,20.07,5.0,6.73,12.5,3.7,7.07,14.61
bed_3,bed_bath_table,01-06-2018,1,57.31238000654255,11.04,57.31,44,391,4,956.3,4.7,103,22,4,0,6,2018,10.9931,4562,52.61,3.7,11.52,72.63,4.1,11.58,49.9,3.5,11.68,55.79
hb_10,health_beauty,01-02-2017,2,34.1409520745531,6.22,17.07,24,107,3,209.8,4.4,65,6,2,0,2,2017,11.0662,4942,17.8,4.6,5.73,23.47,4.5,7.0,13.98,4.4,6.23,17.84
hb_9,health_beauty,01-09-2018,4,87.30285935198896,6.45,21.83,46,316,4,183.92,3.5,31,25,10,0,9,2018,8.4322,4101,23.35,4.7,6.43,28.34,4.3,5.43,19.01,3.4,7.03,21.4
comp_2,computers_accessories,01-03-2018,4,1137.076466647989,15.54,284.27,39,140,5,1675.44,3.5,62,9,10,0,3,2018,8.8088,3669,278.79,4.2,16.35,342.12,4.2,16.84,236.6,3.0,15.29,292.11
hb_5,health_beauty,01-10-2017,3,80.73633913008595,5.89,26.91,47,473,2,134.68,4.8,24,12,3,0,10,2017,10.9678,4893,25.32,3.7,5.51,36.29,4.5,4.9,21.74,3.3,6.41,28.19
hb_10,health_beauty,01-02-2018,3,113.09574189125419,5.8,37.7,58,128,3,144.06,3.0,180,10,3,0,2,2018,9.6123,3025,38.04,5.0,6.15,47.27,4.8,5.82,34.13,3.5,5.4,36.89
comp_3,computers_accessories,01-03-2017,5,2012.620193960588,18.88,402.52,51,277,5,2503.88,4.8,142,13,4,0,3,2017,5.7163,3761,404.12,4.7,17.62,486.15,4.5,18.78,322.74,3.9,20.56,405.74
bed_2,bed_bath_table,01-12-2018,18,585.2906396411976,13.71,32.52,21,271,4,948.26,3.3,79,21,3,1,12,2018,22.4335,3538,29.67,4.0,13.02,38.2,4.4,12.36,22.97,3.7,13.45,34.1
comp_8,computers_accessories,01-10-2017,3,470.6176516648219,12.33,156.87,49,361,3,1223.71,3.6,24,20,4,0,10,2017,10.8551,3753,149.86,4.4,11.61,198.06,4.1,14.65,126.35,3.0,13.07,161.39
bed_10,bed_bath_table,01-05-2017,3,110.34399240109701,11.05,36.78,27,216,5,656.66,3.4,10,6,2,0,5,2017,10.4792,3500,34.17,3.6,11.5,50.72,4.4,12.9,30.48,4.0,10.14,38.43
bed_7,bed_bath_table,01-08-2018,4,187.44249808125716,9.17,46.86,29,191,1,610.27,3.7,151,25,8,0,8,2018,5.8632,3459,45.94,3.7,9.72,52.51,4.7,8.03,37.46,3.6,8.45,47.46
hb_6,health_beauty,01-04-2018,2,79.15605011749507,5.74,39.58,37,139,5,80.34,4.3,105,8,10,0,4,2018,11.3794,4378,41.8,4.5,6.16,50.58,4.9,6.7,35.1,3.1,5.79,40.53
bed_9,bed_bath_table,01-03-2017,2,120.67162019700038,11.15,60.34,22,305,1,1208.31,3.8,129,14,6,0,3,2017,5.603,3670,56.31,4.3,11.42,85.61,4.7,12.65,50.92,3.3,10.3,62.46
bed_1,bed_bath_table,01-09-2018,4,314.95201626723906,8.78,78.74,43,202,3,487.94,4.2,154,14,5,0,9,2018,5.6816,3950,84.13,4.5,8.35,102.39,4.4,9.99,70.57,3.3,9.35,79.23
hb_4,health_beauty,01-10-2018,3,94.22466296371245,7.35,31.41,54,489,2,240.55,3.6,48,5,8,0,10,2018,8.0248,3048,29.57,4.8,7.91,41.26,4.4,6.12,29.21,4.1,7.07,32.3
bed_1,bed_bath_table,01-09-2018,4,217.05334846852432,11.94,54.26,41,100,4,831.19,3.5,198,14,3,0,9,2018,7.6333,3420,57.28,3.9,12.98,67.99,4.7,12.31,42.79,4.0,10.82,54.9
comp_8,computers_accessories,01-04-2018,2,636.5997438235486,20.76,318.3,23,172,3,3038.04,4.4,33,6,5,0,4,2018,11.6552,4837,313.83,4.3,20.8,384.55,4.2,22.79,260.79,3.3,19.47,317.05
comp_8,computers_accessories,01-07-2018,1,198.98519249325855,26.24,198.99,25,397,1,2145.12,4.2,139,9,8,0,7,2018,7.924,3153,201.88,4.6,23.65,251.74,4.5,21.38,175.59,3.9,28.44,208.31
comp_7,computers_accessories,01-10-2017,3,849.8457663026592,26.45,283.28,28,221,3,3162.21,3.3,76,15,8,0,10,2017,8.2601,4435,295.89,4.3,28.2,359.02,4.7,24.74,228.46,4.4,28.63,275.05
comp_8,computers_accessories,01-06-2018,1,396.5234833403049,12.22,396.52,37,219,1,1157.67,3.9,61,9,3,0,6,2018,9.2037,3318,409.51,4.4,12.36,514.21,4.7,11.14,352.5,3.8,11.21,393.1
bed_8,bed_bath_table,01-03-2018,4,258.6801706858088,16.24,64.67,40,308,1,1200.19,3.1,147,16,5,0,3,2018,7.3067,3925,71.02,4.8,15.69,78.33,4.3,16.32,51.71,4.4,14.77,63.71
hb_2,health_beauty,01-08-2018,4,87.52653729225601,6.67,21.88,25,180,3,264.14,3.9,190,24,2,0,8,2018,11.4079,3440,20.57,3.7,7.26,28.12,4.8,6.05,18.77,3.9,6.96,22.85
hb_4,health_beauty,01-03-2017,2,50.911533568292825,6.38,25.46,42,302,5,270.41,4.4,22,14,6,0,3,2017,5.8032,4679,26.85,3.5,6.5,33.41,4.5,7.58,22.48,3.7,5.82,25.59
bed_8,bed_bath_table,01-01-2018,2,159.684928428144,13.82,79.84,55,483,5,1309.32,3.5,73,8,9,0,1,2018,6.3387,3208,78.73,4.5,15.06,98.06,4.3,15.54,70.37,3.1,13.93,76.41
bed_1,bed_bath_table,01-02-2017,3,204.95269208360853,15.86,68.32,34,166,2,1420.84,3.3,112,16,3,0,2,2017,11.7826,4192,70.48,4.4,15.8,97.66,4.6,12.75,56.67,3.3,15.83,71.4
comp_1,computers_accessories,01-05-2017,2,539.4976208429077,22.38,269.75,24,201,4,2534.44,3.1,42,7,7,0,5,2017,7.8757,3250,275.54,3.8,23.64,339.99,4.2,18.62,223.86,3.7,20.19,258.55
bed_3,bed_bath_table,01-08-2017,6,411.4420034578819,17.57,68.57,56,321,4,1269.15,3.3,137,5,8,0,8,2017,5.3663,4399,74.27,3.8,16.56,98.87,4.8,15.37,57.37,3.1,19.32,65.32
hb_4,health_beauty,01-03-2018,1,20.961005246519584,6.39,20.96,31,240,3,258.81,3.5,124,9,2,0,3,2018,11.4834,4257,22.39,4.5,6.89,27.48,4.5,6.67,19.6,3.3,6.78,21.94
comp_5,computers_accessories,01-10-2017,3,893.7911419206555,15.46,297.93,51,310,5,2074.4,4.5,132,6,3,0,10,2017,6.0111,3572,285.6,4.6,15.05,374.17,4.1,17.04,253.32,4.4,14.66,292.67
hb_4,health_beauty,01-03-2018,3,81.92425110103557,5.52,27.31,53,227,5,95.95,4.8,14,17,7,0,3,2018,8.9208,3982,25.42,3.6,5.75,34.72,4.9,5.01,24.7,3.6,5.59,28.35
comp_10,computers_accessories,01-08-2018,1,395.8252992445072,33.39,395.83,52,264,4,4767.62,4.6,79,10,2,0,8,2018,8.2949,3653,379.46,4.2,32.07,501.48,4.4,38.13,332.9,4.1,31.87,380.69
comp_5,computers_accessories,01-04-2017,2,936.605160843787,16.34,468.3,23,341,5,2007.99,4.1,101,23,5,0,4,2017,7.5622,4994,472.12,4.9,15.71,586.95,4.9,18.06,402.57,3.4,14.82,449.66
bed_4,bed_bath_table,01-02-2017,4,159.93394760812933,15.61,39.98,37,373,1,1174.19,4.4,66,23,8,0,2,2017,5.7926,3726,38.95,4.3,16.24,52.01,4.4,13.36,33.79,4.0,15.69,40.54
bed_10,bed_bath_table,01-03-2017,4,301.3733154679672,11.7,75.34,40,477,3,705.6,4.8,161,5,7,0,3,2017,10.2945,4940,76.66,4.5,12.54,85.45,4.1,13.41,59.52,3.5,10.95,73.38
comp_10,computers_accessories,01-10-2017,5,1002.3840092089345,28.3,200.48,32,352,5,2671.87,3.3,89,10,9,0,10,2017,9.006,3077,196.88,3.7,27.43,243.28,4.8,25.43,166.32,3.1,26.22,207.67
bed_10,bed_bath_table,01-01-2017,3,127.9801745054965,12.28,42.66,34,110,5,1060.54,3.7,132,5,7,0,1,2017,6.6323,4879,43.13,4.3,11.23,55.93,4.8,10.89,35.45,4.0,13.02,42.92
comp_6,computers_accessories,01-04-2017,3,1094.2323746580066,41.03,364.74,31,265,1,3963.53,4.9,15,9,4,0,4,2017,8.9985,4585,359.47,4.3,42.35,467.2,4.9,34.44,302.54,3.3,42.74,376.55
bed_2,bed_bath_table,01-09-2018,2,101.51071768549326,14.48,50.76,43,460,4,1328.43,4.2,160,8,7,0,9,2018,7.0384,3618,46.59,3.6,14.01,64.72,4.1,17.16,37.87,4.2,14.37,49.35
hb_7,health_beauty,01-03-2017,2,40.67579574361831,6.58,20.34,60,349,3,283.36,4.1,54,22,7,0,3,2017,5.0268,3457,18.96,4.8,6.55,26.7,5.0,7.05,19.15,3.1,7.23,20.15
comp_7,computers_accessories,01-10-2017,4,1292.606693724617,17.47,323.15,39,475,3,2149.61,3.3,42,10,2,0,10,2017,8.1471,4943,316.83,3.9,18.49,390.58,4.9,20.78,258.57,3.3,18.8,317.6
comp_10,computers_accessories,01-10-2018,3,1344.0299106241987,14.83,448.01,22,193,5,1451.36,4.0,91,24,5,0,10,2018,7.0108,4309,454.11,4.3,14.29,544.99,4.7,17.06,377.66,4.4,15.74,463.72
comp_3,computers_accessories,01-02-2018,3,1291.0658717121776,29.45,430.36,41,481,1,3202.18,3.1,70,16,7,0,2,2018,8.2717,3343,421.9,3.7,27.79,533.58,4.5,28.66,357.92,4.2,30.86,427.18
comp_8,computers_accessories,01-02-2018,2,453.1750272491989,27.56,226.59,20,235,2,2334.82,4.7,73,7,7,0,2,2018,10.5688,3525,232.8,4.6,27.46,273.08,4.5,32.8,181.56,4.4,25.99,233.64
bed_1,bed_bath_table,01-12-2017,15,610.1531084129635,10.11,40.68,44,324,4,536.69,3.3,52,18,9,1,12,2017,15.8901,4805,42.11,4.0,10.35,51.33,4.2,12.0,36.05,4.4,9.44,39.14
hb_2,health_beauty,01-06-2018,1,37.28330992109893,5.69,37.28,50,395,2,71.35,4.8,51,19,3,0,6,2018,9.1931,4636,35.0,4.7,5.14,47.84,4.3,5.98,32.34,3.4,6.16,37.78
bed_6,bed_bath_table,01-05-2017,2,150.90055888357028,8.78,75.45,36,153,1,386.29,4.0,97,10,8,0,5,2017,7.1235,3329,82.36,3.6,8.99,85.34,4.3,10.03,60.85,3.7,8.24,73.12
comp_6,computers_accessories,01-02-2017,4,824.9401572917759,35.77,206.24,58,414,4,4075.06,3.9,190,5,8,0,2,2017,8.2584,4930,211.75,4.9,38.84,251.73,4.4,35.65,171.62,4.3,37.96,196.0
